"sex";"age_years";"KinshipR";"MutualismR";"ExchangeR";"HawkR";"DoveR";"DivisionR";"PossessionR";"KinshipJ";"MutualismJ";"ExchangeJ";"HawkJ";"DoveJ";"DivisionJ";"PossessionJ"
"Female";39;55.3333333333333;51.6666666666667;42.3333333333333;35.3333333333333;19.3333333333333;28.6666666666667;18.3333333333333;39.6666666666667;68.6666666666667;60.6666666666667;35.3333333333333;38;93.6666666666667;52.3333333333333
"Female";40;60.6666666666667;62.6666666666667;65;49.3333333333333;51.6666666666667;66.6666666666667;47;40.3333333333333;63.3333333333333;61.6666666666667;54.3333333333333;42;85.6666666666667;24
"Male";68;74.3333333333333;65.6666666666667;68.3333333333333;56.6666666666667;57.3333333333333;55;60.6666666666667;96;74;84;77.3333333333333;35;75.6666666666667;57
"Female";28;65.3333333333333;26.3333333333333;71.3333333333333;50;73.6666666666667;67;95;58.6666666666667;78;94.6666666666667;73.3333333333333;48.6666666666667;70.3333333333333;25.3333333333333
"Male";45;82.3333333333333;74;96;89;15.6666666666667;75;82.6666666666667;65.6666666666667;79.3333333333333;70.3333333333333;61.6666666666667;60.3333333333333;73.6666666666667;37.3333333333333
"Male";38;82.6666666666667;70.6666666666667;91.3333333333333;81.3333333333333;56.6666666666667;77.3333333333333;73.3333333333333;80.6666666666667;64.3333333333333;67.6666666666667;66.3333333333333;78.3333333333333;87.3333333333333;26.3333333333333
"Female";50;67.3333333333333;45.6666666666667;72;55;54;50.6666666666667;85.3333333333333;65;26.6666666666667;67.3333333333333;63;31.6666666666667;52;46.6666666666667
"Female";33;80.3333333333333;16;58.3333333333333;31.6666666666667;66.6666666666667;48.6666666666667;93;84.6666666666667;61.6666666666667;65;76.3333333333333;68.3333333333333;43.3333333333333;71.3333333333333
"Female";41;47.6666666666667;34.6666666666667;51.3333333333333;58;35.3333333333333;24.3333333333333;32.6666666666667;82.6666666666667;46.3333333333333;67.3333333333333;80.3333333333333;59;57.6666666666667;43.6666666666667
"Female";54;80.3333333333333;62.6666666666667;70.6666666666667;68.6666666666667;53.3333333333333;66.6666666666667;86.3333333333333;83;72;70;92;63;67;37.6666666666667
"Male";54;88.3333333333333;58;73.6666666666667;95;48.6666666666667;47;37.6666666666667;88.3333333333333;60.3333333333333;86;85;57;62.6666666666667;41.6666666666667
"Female";31;50.6666666666667;61.3333333333333;70.3333333333333;60;70.6666666666667;62.6666666666667;83.3333333333333;90.6666666666667;65.3333333333333;73.6666666666667;75.3333333333333;46;70.6666666666667;19.3333333333333
"Female";26;70;51.6666666666667;60;64.3333333333333;36;45;53.3333333333333;60.3333333333333;68.6666666666667;74.3333333333333;58.3333333333333;54;60.3333333333333;28.3333333333333
"Male";67;54.3333333333333;71.6666666666667;46.3333333333333;33.3333333333333;60.3333333333333;47.3333333333333;63.3333333333333;70;72.6666666666667;74.6666666666667;72.6666666666667;74.6666666666667;71.3333333333333;44
"Female";31;83.6666666666667;95;96.6666666666667;78.3333333333333;13.3333333333333;51.3333333333333;88.3333333333333;77.3333333333333;78.3333333333333;71.6666666666667;37.6666666666667;53.6666666666667;74.6666666666667;45.6666666666667
"Female";49;75.6666666666667;34.6666666666667;79;72;26.3333333333333;56.6666666666667;27.3333333333333;78.3333333333333;55;67;67.6666666666667;58.6666666666667;56.6666666666667;34.3333333333333
"Female";33;33.6666666666667;63.3333333333333;65;30.3333333333333;41;61.6666666666667;62.3333333333333;66.3333333333333;57.3333333333333;68.6666666666667;54.3333333333333;38;63.3333333333333;28
"Female";53;74;67.6666666666667;48;51.6666666666667;58.3333333333333;75.6666666666667;86;50.6666666666667;69.6666666666667;78.6666666666667;56.6666666666667;42.6666666666667;74.3333333333333;34
"Female";32;57.6666666666667;63.3333333333333;64.3333333333333;76.3333333333333;52;62;68.6666666666667;69;65.6666666666667;73.3333333333333;71.3333333333333;49;80.6666666666667;25.6666666666667
"Female";47;65.6666666666667;64.6666666666667;62.3333333333333;65.3333333333333;56.6666666666667;69.3333333333333;71.6666666666667;73;52;82;64.3333333333333;47.6666666666667;26.6666666666667;13
"Female";28;77.3333333333333;78;55.6666666666667;57.6666666666667;18.6666666666667;54.3333333333333;54;71.6666666666667;59.3333333333333;65.3333333333333;62;24;76.6666666666667;59.3333333333333
"Female";57;42;43;88;33.6666666666667;65.3333333333333;67;86;47.6666666666667;61.3333333333333;80.6666666666667;66.6666666666667;53.3333333333333;79.3333333333333;41.3333333333333
"Female";36;70;48;59;37.3333333333333;65.6666666666667;68.6666666666667;67.3333333333333;74.3333333333333;67.3333333333333;75.6666666666667;83.3333333333333;55;83;11.6666666666667
"Female";33;60.3333333333333;59.6666666666667;61.6666666666667;64.6666666666667;48.3333333333333;71.6666666666667;54.3333333333333;62.3333333333333;79.6666666666667;70.3333333333333;76.6666666666667;60.6666666666667;59.6666666666667;54
"Female";48;75.6666666666667;73.6666666666667;70.6666666666667;66;61;67.3333333333333;77;58;51.6666666666667;72.3333333333333;39.6666666666667;63.3333333333333;61;47.3333333333333
"Male";53;31.3333333333333;55.6666666666667;33.6666666666667;31.6666666666667;39.3333333333333;40;47;37;48.3333333333333;60;68.6666666666667;29;56;55.3333333333333
"Female";48;76;56.3333333333333;61.3333333333333;59.3333333333333;36.6666666666667;30.3333333333333;58.3333333333333;68.3333333333333;69.6666666666667;73;57.6666666666667;64.3333333333333;85.3333333333333;47
"Female";55;82.6666666666667;48.6666666666667;65.3333333333333;70;84.6666666666667;79.3333333333333;73.3333333333333;87.3333333333333;61.6666666666667;82.3333333333333;67.6666666666667;57.3333333333333;66.6666666666667;59
"Female";51;47.6666666666667;43;65;70.3333333333333;49;65.3333333333333;62.6666666666667;36.6666666666667;52.6666666666667;82;75.3333333333333;48.3333333333333;74;27.3333333333333
"Male";24;67.3333333333333;54.3333333333333;64.3333333333333;65;51.6666666666667;59;74;63;81;70.6666666666667;51;49.6666666666667;70.3333333333333;43.3333333333333
"Female";41;52.6666666666667;47;55;41.6666666666667;41.3333333333333;47.6666666666667;58;54;47.3333333333333;43.6666666666667;56;52.6666666666667;49.6666666666667;26
"Female";55;59.6666666666667;61.6666666666667;61.6666666666667;67;35.6666666666667;39;50.3333333333333;56;70;72.3333333333333;69.6666666666667;34.3333333333333;76.3333333333333;30.6666666666667
"Male";34;68;68.6666666666667;61.3333333333333;44.6666666666667;18;16;39;59;75.6666666666667;75.3333333333333;80;45;50.3333333333333;50
"Female";49;64.6666666666667;61.6666666666667;65.6666666666667;55;50.6666666666667;58.6666666666667;64.6666666666667;73.6666666666667;76;65.6666666666667;60.6666666666667;39;69;14.6666666666667
"Female";37;72;35;51.3333333333333;63.3333333333333;14.3333333333333;38;29.3333333333333;64.3333333333333;53.3333333333333;58;48.6666666666667;27.3333333333333;79.3333333333333;27.6666666666667
"Male";46;46;44.6666666666667;61.6666666666667;42;32.6666666666667;46.6666666666667;49;89.3333333333333;87.6666666666667;80.6666666666667;49.6666666666667;79.3333333333333;40;40.6666666666667
"Female";41;80.6666666666667;72.3333333333333;63;72.3333333333333;71.3333333333333;65.3333333333333;84;59;67;62.6666666666667;54.6666666666667;77.3333333333333;54.3333333333333;34.6666666666667
"Female";32;61.6666666666667;71;75.6666666666667;72.3333333333333;67.6666666666667;54.3333333333333;61.3333333333333;57.3333333333333;74.6666666666667;70;51.3333333333333;64.3333333333333;75.3333333333333;37.3333333333333
"Female";54;55.6666666666667;57.6666666666667;61;48;63.3333333333333;38.3333333333333;58;72.3333333333333;48.6666666666667;73.3333333333333;88.3333333333333;64;75.3333333333333;48.3333333333333
"Female";60;79.6666666666667;78.3333333333333;63;76.6666666666667;75.6666666666667;62;79.3333333333333;66;91.6666666666667;80.6666666666667;59.6666666666667;65.3333333333333;55.3333333333333;36
"Male";49;57;70.3333333333333;59.3333333333333;74.6666666666667;67;65.3333333333333;67.3333333333333;79.3333333333333;44.3333333333333;80.6666666666667;58.3333333333333;56.6666666666667;42;24.6666666666667
"Female";58;45;44;33.3333333333333;39.3333333333333;19.3333333333333;40;27.3333333333333;45.3333333333333;60.3333333333333;51;46.6666666666667;51.6666666666667;54.3333333333333;25
"Female";58;77.6666666666667;78.6666666666667;77.3333333333333;73.6666666666667;68;79.6666666666667;73;74;70;76.3333333333333;64.6666666666667;60;87.3333333333333;43.3333333333333
"Male";64;40.6666666666667;42.3333333333333;58.6666666666667;39.3333333333333;43.3333333333333;48.6666666666667;53.6666666666667;45.6666666666667;66.3333333333333;66.3333333333333;45;46;72.3333333333333;45.6666666666667
"Female";45;84;71;68.3333333333333;82.6666666666667;80.3333333333333;79.6666666666667;76.6666666666667;82;78.3333333333333;84.6666666666667;91.3333333333333;81.3333333333333;96;62
"Female";49;65.6666666666667;72.6666666666667;75;72.3333333333333;63;62.6666666666667;61;83.6666666666667;76;74.6666666666667;45.3333333333333;61;89;28
"Female";38;59.3333333333333;74;57.3333333333333;71;51.3333333333333;82.6666666666667;81;76.6666666666667;55;76;80.3333333333333;77.6666666666667;63;37
"Male";56;86.3333333333333;60.3333333333333;85;74.3333333333333;68.6666666666667;88;89.3333333333333;85;65.6666666666667;73.6666666666667;74.6666666666667;56.3333333333333;65;36
"Male";44;73;67;80;70;53.6666666666667;63;88.6666666666667;65.6666666666667;76.3333333333333;82.6666666666667;55.6666666666667;43.3333333333333;82;52
"Female";56;41.6666666666667;31;18.3333333333333;14.3333333333333;41.6666666666667;37.3333333333333;57.3333333333333;59;52;36.3333333333333;75.3333333333333;54.3333333333333;57.6666666666667;15
"Female";61;66.6666666666667;81.6666666666667;56.3333333333333;47.3333333333333;61.3333333333333;57.6666666666667;71.3333333333333;79;50.6666666666667;58.6666666666667;73.6666666666667;48;67.6666666666667;26
"Female";66;89;59.3333333333333;79;87;62.3333333333333;95.3333333333333;84;86;53;65.3333333333333;76;52.6666666666667;66;54.3333333333333
"Female";56;66.3333333333333;50;63;65;57.6666666666667;60;59;60.6666666666667;65;57;58.6666666666667;58;56.3333333333333;44
"Female";48;63;72;69.6666666666667;74;61.3333333333333;74.3333333333333;72.6666666666667;72;74.3333333333333;79;80.3333333333333;56.6666666666667;80.6666666666667;22.3333333333333
"Male";44;55.6666666666667;72;90.6666666666667;72.6666666666667;39.6666666666667;72.6666666666667;71.3333333333333;32.6666666666667;53.3333333333333;77;30;47.6666666666667;67.6666666666667;54
"Female";56;36.3333333333333;21.3333333333333;53;30.6666666666667;21;44;39.6666666666667;58.6666666666667;44.6666666666667;60.3333333333333;27;36.6666666666667;60;31
"Female";62;78.6666666666667;63.3333333333333;81;76.6666666666667;54;66;75.3333333333333;87;58;76.6666666666667;60;52;55.3333333333333;21.3333333333333
"Female";45;76.3333333333333;73.6666666666667;79;73.3333333333333;66.3333333333333;61.3333333333333;82.6666666666667;85.3333333333333;66.6666666666667;79;87;87.3333333333333;81.6666666666667;51.3333333333333
"Male";60;82.6666666666667;66;74;53.3333333333333;49;46.6666666666667;17;65.3333333333333;59.3333333333333;74.3333333333333;33.6666666666667;37;52.3333333333333;40.6666666666667
"Male";63;71;59.6666666666667;60.6666666666667;58.6666666666667;62.3333333333333;55;60;65.3333333333333;62.3333333333333;74.6666666666667;89.6666666666667;80;89.6666666666667;51.6666666666667
"Male";56;27.3333333333333;33;56;60.3333333333333;27.3333333333333;65.6666666666667;49.6666666666667;74.3333333333333;36.3333333333333;37.6666666666667;50;17;67;38
"Male";45;87.6666666666667;87;76.3333333333333;68.6666666666667;76;55.3333333333333;85.6666666666667;80;66.3333333333333;87.6666666666667;96.6666666666667;63;72;13.3333333333333
"Male";34;74;27.6666666666667;60;76.6666666666667;59.6666666666667;45.6666666666667;69.6666666666667;45.3333333333333;61;68.3333333333333;82.3333333333333;72.6666666666667;48;19.6666666666667
"Male";55;24.6666666666667;31.3333333333333;34.6666666666667;26.3333333333333;59.3333333333333;27;61;51;48;56.6666666666667;49.3333333333333;66;60;50.6666666666667
"Male";70;71.3333333333333;49;73;65;57.3333333333333;29.3333333333333;75.3333333333333;95;85;78.6666666666667;66.6666666666667;73.3333333333333;79.3333333333333;25
"Male";55;60.6666666666667;66.6666666666667;75.6666666666667;60.6666666666667;68;69.6666666666667;68.6666666666667;50.6666666666667;55.3333333333333;71;70.3333333333333;64.6666666666667;66.3333333333333;12.6666666666667
"Female";50;64;31.3333333333333;56.3333333333333;37.3333333333333;22.6666666666667;71.6666666666667;94.6666666666667;68;65.6666666666667;76.6666666666667;63;44.3333333333333;49.6666666666667;30
"Female";53;55;55.6666666666667;63;71.3333333333333;58.3333333333333;92;79.3333333333333;63.6666666666667;76.3333333333333;58;73;44.3333333333333;94.3333333333333;17.3333333333333
"Male";50;47.3333333333333;47.6666666666667;45.3333333333333;21.6666666666667;28.3333333333333;49;74.3333333333333;69;54;80;53.6666666666667;16.6666666666667;47.6666666666667;32.3333333333333
"Female";41;59.6666666666667;58.3333333333333;62;57.6666666666667;50.3333333333333;52.6666666666667;48;60.6666666666667;76.3333333333333;68;76.3333333333333;37;84.6666666666667;33.3333333333333
"Female";58;90;72.3333333333333;93.6666666666667;57.6666666666667;60.6666666666667;47.6666666666667;90;61.3333333333333;72.6666666666667;66.3333333333333;72.6666666666667;26.6666666666667;58.6666666666667;30
"Male";55;85;72.3333333333333;96;62;60.3333333333333;43.6666666666667;87.3333333333333;93;75;89;68;91.6666666666667;44;52
"Female";36;79.6666666666667;78.3333333333333;76.3333333333333;79.3333333333333;78.6666666666667;75.3333333333333;83.3333333333333;91.3333333333333;65.6666666666667;60;87;72;87;29.3333333333333
"Female";46;75;61;65.3333333333333;77.3333333333333;58.3333333333333;69;96;83.6666666666667;51.3333333333333;78.6666666666667;84.3333333333333;68;81.6666666666667;36.6666666666667
"Male";54;64;62.3333333333333;82.6666666666667;54;53;58;74.6666666666667;56.6666666666667;51.6666666666667;73.6666666666667;53.3333333333333;57.6666666666667;78.3333333333333;57
"Female";44;48.3333333333333;30.3333333333333;85.3333333333333;67.6666666666667;69;45.6666666666667;49.6666666666667;56.3333333333333;27.6666666666667;61.6666666666667;52.6666666666667;38.3333333333333;85.6666666666667;31.6666666666667
"Male";25;62;54.6666666666667;59;63;48;64.6666666666667;63.3333333333333;82.3333333333333;62.6666666666667;66;45.3333333333333;52;65.6666666666667;24
"Female";41;77.3333333333333;77.3333333333333;80.6666666666667;71.6666666666667;52.6666666666667;65;74.6666666666667;90.6666666666667;56.6666666666667;97;75.3333333333333;77.3333333333333;26.6666666666667;38
"Female";35;78.6666666666667;70.3333333333333;81.3333333333333;77.6666666666667;69;64;33.6666666666667;53;84.6666666666667;92;70.3333333333333;71.3333333333333;78.3333333333333;32
"Female";51;60;60.6666666666667;65.6666666666667;63;46;54.6666666666667;54;66.6666666666667;61.3333333333333;81.3333333333333;48.3333333333333;50.6666666666667;70.6666666666667;38.3333333333333
"Male";59;83;70.3333333333333;87.6666666666667;77.6666666666667;43.3333333333333;44.6666666666667;58;78.6666666666667;57.6666666666667;88.6666666666667;82.3333333333333;52.6666666666667;75.3333333333333;67
"Male";48;78;81.6666666666667;81.3333333333333;72.6666666666667;76;70.3333333333333;82.6666666666667;82.3333333333333;75.6666666666667;89;60.6666666666667;54;85.6666666666667;46
"Female";26;78;57;61.3333333333333;77.6666666666667;64.3333333333333;60;85;73.6666666666667;65.6666666666667;71.3333333333333;75.6666666666667;53.3333333333333;71.3333333333333;19
"Male";33;93.6666666666667;78;87;62.3333333333333;82.3333333333333;78;88;74.6666666666667;81.6666666666667;82.3333333333333;72.6666666666667;33.3333333333333;62;73.6666666666667
"Male";57;74.6666666666667;49;93.6666666666667;84.6666666666667;74;70;68.3333333333333;87.6666666666667;49.3333333333333;72.3333333333333;91.3333333333333;56.3333333333333;74.3333333333333;49.3333333333333
"Female";45;70.6666666666667;38.6666666666667;49.3333333333333;48.3333333333333;61;65.6666666666667;59.6666666666667;81.6666666666667;59.6666666666667;55;84.3333333333333;66.6666666666667;71.3333333333333;22.3333333333333
"Female";32;77;66.6666666666667;66;81.6666666666667;47.6666666666667;71.6666666666667;85.3333333333333;79.6666666666667;77;68.3333333333333;81;67.3333333333333;76.6666666666667;56.3333333333333
"Female";35;69.6666666666667;60;73;65.6666666666667;66.3333333333333;69;53.6666666666667;83;70;83.3333333333333;57.6666666666667;46.6666666666667;55.6666666666667;47.6666666666667
"Female";60;74.6666666666667;56.6666666666667;82.6666666666667;69.3333333333333;43;44.6666666666667;91;60.3333333333333;42.6666666666667;79.6666666666667;53;43.3333333333333;57.6666666666667;49
"Male";60;73.3333333333333;68.6666666666667;76.6666666666667;64.3333333333333;63;67.3333333333333;63.6666666666667;63.6666666666667;70;69.3333333333333;51.6666666666667;42;63;21
